OrderID,CustomerID,OrderDate,Area,ActualTime,Sentiment,Sentiment_Score,Review,Total_Amount,Delivery_Status,Prep_Time,Transit_Time
ORD107986,CUST1846,2025-12-05,Cyb Hub,17,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",1233.51,Returned,5,12
ORD107987,,2026-01-06,Cyb Hub,15,Positive,0.3,Good quality products and very reliable service for daily needs.,1525.84,Returned,9,6
ORD107988,CUST119,2025-12-02,G.C. Road,23,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,373.35,Cancelled,9,14
ORD107989,CUST755,2025-12-28,GolfCourse Rd,25,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",2326.07,Delivered,7,18
ORD107990,CUST1003,2025-12-08,DLF Phase3,12,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1651.23,Returned,2,10
ORD107991,CUST264,20/12/2025,DLF-3,14,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1168.46,Cancelled,5,9
ORD107992,CUST1970,2025-11-10,Sohna Rd.,Delayed,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1080.12,Refunded,2,14
ORD107993,CUST1448,2025-11-02,Sohna Road,8,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,2125.52,Delivered,2,6
ORD107994,CUST218,2025-11-04,Sohna Rd.,23,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2057.83,Cancelled,4,7
ORD107995,CUST571,2026-01-09,Golf Course Rd,13 mins,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1135.65,Refunded,3,10
ORD107996,CUST1980,2025-10-30,Golf Course Rd,17,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,,Returned,3,14
ORD107997,CUST232,2025-12-05,S. 45,35,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1170.92,Delivered,7,19
ORD107998,CUST471,2025-11-28,Cyber Hub GGN,16,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1102.95,Refunded,6,10
ORD107999,CUST1802,10/11/2025,Golf Course Road,24,Positive,0.3,Good quality products and very reliable service for daily needs.,2329.28,Delivered,2,15
ORD108000,CUST1424,2026-01-04,GGN Sec 45,10,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",757.82,Delivered,3,7
ORD108001,CUST1718,2026-01-13,S. 45,13,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1540.74,Returned,7,6
ORD108002,CUST1159,2025-10-26,DLF Phase 3,10,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",2361.03,Returned,5,5
ORD108003,CUST924,2025-11-10,Sohna Road,Delayed,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1931.24,Refunded,5,13
ORD108004,CUST802,2026-01-13,Phase 3 DLF,15,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",,Delivered,10,5
ORD108005,CUST370,2025-11-25,Shna Rd,16,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1135.75,Returned,7,9
ORD108006,CUST766,2025-12-18,Phase 3 DLF,27,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",971.97,Refunded,9,18
ORD108007,CUST224,2026-01-05,Sec-45,22,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",2227.06,Returned,5,17
ORD108008,CUST1362,2026-01-08,Golf Course Road,27,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",679.86,Delivered,10,17
ORD108009,CUST1504,2025-12-04,DLF-3,19,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,660.35,Returned,7,5
ORD108010,CUST1282,2025-10-21,Cyber-Hub,17,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1769.47,Refunded,9,8
ORD108011,CUST779,2025-11-15,Golf Course Rd,13,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,2338.39,Cancelled,7,6
ORD108012,CUST1359,14/01/2026,Shna Rd,12,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",438.99,Delivered,5,7
ORD108013,CUST1892,2025-12-11,SohnaRoad,19,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1377.25,Returned,6,6
ORD108014,CUST612,2025-11-06,S. 45,31,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",1320.23,Cancelled,8,8
ORD108015,CUST1834,2025-12-19,Golf Course Road,11,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,899.84,Cancelled,4,7
ORD108016,CUST1426,2025-12-15,DLF Phase3,12,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1586.66,Returned,5,7
ORD108017,CUST1219,2025-12-03,SohnaRoad,25,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",914.39,Refunded,10,15
ORD108018,CUST818,2025-11-13,Sector45,19,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",2217.99,Returned,4,15
ORD108019,CUST1,17/10/2025,Cyberhub,25,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,774.7,Delivered,5,20
ORD108020,CUST499,2025-10-22,Sohna Road,17,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",396.73,Refunded,3,14
ORD108021,CUST3,2025-11-19,Cyber Hub,18,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1948,Returned,9,9
ORD108022,CUST1760,2025-10-28,Golf Course Road,22,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1076.08,Delivered,2,20
ORD108023,CUST110,2026-01-13,G.C. Road,21,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1044.2,Delivered,6,15
ORD108024,CUST142,2025-11-26,DLF-3,12 mins,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1340.43,Delivered,3,9
ORD108025,CUST438,2025-11-11,Sohna Road,24,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",966.78,Cancelled,4,20
ORD108026,CUST80,2025-10-22,Sec-45,23,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1630.23,Returned,8,10
ORD108027,CUST1933,2025-11-10,Sohna Road,29,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1991.96,Cancelled,7,7
ORD108028,CUST728,2025-10-22,GolfCourse Rd,34,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1380.12,Delivered,10,11
ORD108029,CUST1609,2025-10-29,Phase 3 DLF,28,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1793.57,Delivered,6,13
ORD108030,CUST1626,2025-12-26,GCR,30,Positive,0.3,Good quality products and very reliable service for daily needs.,1658.78,Refunded,3,19
ORD108031,CUST913,2025-11-29,Cyb Hub,24 mins,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1902.95,Returned,7,17
ORD108032,CUST584,2025-12-18,Sector45,15,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",991.5,Returned,8,7
ORD108033,CUST1347,2025-12-07,DLF-3,18,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,318.46,Returned,9,9
ORD108034,CUST317,10/12/2025,GolfCourse Rd,21,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1546.4,Delivered,4,17
ORD108035,CUST1191,2025-11-26,Golf Course Road,37,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,481.77,Refunded,2,20
ORD108036,CUST1602,05/12/2025,Sector45,14,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,2098.49,Cancelled,9,5
ORD108037,,05/12/2025,Sector45,25,Positive,0.3,Good quality products and very reliable service for daily needs.,753.28,Delivered,8,10
ORD108038,CUST131,2025-12-07,Sec-45,18,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",971.69,Delivered,7,11
ORD108039,CUST1154,2025-10-20,S. 45,16,Positive,0.3,Good quality products and very reliable service for daily needs.,406.11,Refunded,8,8
ORD108040,CUST1661,2025-11-23,Shna Rd,24,Positive,0.3,Good quality products and very reliable service for daily needs.,265.81,Refunded,7,17
ORD108041,CUST132,2026-01-07,SohnaRoad,22,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",195.66,Returned,8,14
ORD108042,CUST63,06/01/2026,DLF Phase 3,13,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1109.5,Refunded,7,6
ORD108043,,26/11/2025,Cyber-Hub,38,Positive,0.3,Good quality products and very reliable service for daily needs.,2371.28,Delivered,10,15
ORD108044,CUST999,2025-11-11,GCR,21,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",694.82,Returned,4,17
ORD108045,CUST64,2025-11-29,DLF Ph 3,25,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",2251.46,Returned,6,8
ORD108046,CUST943,2025-12-18,DLF Phase 3,18,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",503.7,Returned,8,10
ORD108047,CUST1256,2026-01-09,DLF Ph 3,34,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1381.69,Refunded,5,20
ORD108048,CUST964,2025-11-07,S. 45,23,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1888.31,Returned,4,19
ORD108049,CUST23,2025-12-16,Sector 45,17 mins,Positive,0.3,Good quality products and very reliable service for daily needs.,581.07,Cancelled,2,15
ORD108050,CUST1601,2025-11-29,Sec-45,16,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",2387.14,Returned,4,12
ORD108051,CUST83,2025-12-18,Shna Rd,15,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1137.09,Delivered,6,9
ORD108052,CUST1230,2025-12-31,Sohna Road,21,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",413.54,Refunded,10,11
ORD108053,CUST1488,06/01/2026,Sec-45,21,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1127.04,Delivered,5,16
ORD108054,CUST1471,2025-10-24,Cyber Hub GGN,13,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,480.84,Refunded,3,10
ORD108055,CUST1712,2025-10-19,DLF Ph 3,Delayed,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,377.19,Delivered,2,10
ORD108056,CUST1604,2025-11-14,DLF Phase 3,31 mins,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1192.77,Delivered,2,18
ORD108057,CUST1091,2025-10-30,DLF Phase 3,23,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",1606.95,Refunded,7,16
ORD108058,CUST174,2025-10-31,Sector 45,21,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",189.21,Returned,6,15
ORD108059,CUST1525,2025-12-01,Sohna Road,15,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,504.81,Cancelled,7,8
ORD108060,,2025-12-15,Shna Rd,29,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",2478.07,Cancelled,7,8
ORD108061,CUST672,2025-11-10,Sector 45,28,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1435.83,Refunded,8,20
ORD108062,,2026-01-09,DLF Ph 3,24,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",1494.94,Returned,6,10
ORD108063,CUST1374,2025-11-19,Sohna Road,25,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1085.51,Delivered,8,17
ORD108064,CUST159,2025-10-28,Sector45,29,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",1651.87,Refunded,9,9
ORD108065,CUST1814,2025-11-06,Sohna Road,16,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1882.36,Delivered,3,13
ORD108066,CUST1313,2025-12-24,Cyber-Hub,24,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,776.07,Returned,9,15
ORD108067,CUST614,10/01/2026,GGN Sec 45,19,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",400.86,Returned,7,12
ORD108068,CUST1788,2025-12-04,Sohna Rd.,25,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1711.01,Delivered,9,16
ORD108069,,2025-12-18,G.C. Road,21,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1272.22,Refunded,9,12
ORD108070,CUST191,2025-11-23,Sohna Rd.,24,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,750.13,Cancelled,6,18
ORD108071,CUST1499,2025-12-14,SohnaRoad,17,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",437.17,Cancelled,3,14
ORD108072,CUST514,2025-12-01,Cyber Hub,20,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",2248.97,Returned,3,17
ORD108073,CUST1977,2026-01-05,Cyb Hub,26,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,,Returned,8,18
ORD108074,CUST1877,2025-11-13,Cyber-Hub,19,Positive,0.3,Good quality products and very reliable service for daily needs.,898.19,Returned,8,11
ORD108075,CUST1479,2025-12-19,Cyber Hub GGN,13 mins,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1221.05,Refunded,8,5
ORD108076,CUST259,2025-10-25,SohnaRoad,11 mins,Positive,0.3,Good quality products and very reliable service for daily needs.,1658.61,Cancelled,6,5
ORD108077,CUST815,2025-12-23,SohnaRoad,22,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",2389.61,Returned,2,20
ORD108078,CUST1373,2026-01-14,Sohna Road,19,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,2496.24,Delivered,10,9
ORD108079,CUST520,2025-10-23,Cyberhub,21,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",600.37,Cancelled,8,13
ORD108080,CUST68,2025-11-10,Golf Course Rd,27,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",1728.03,Cancelled,5,11
ORD108081,CUST730,2025-10-26,Sector 45,11,Positive,0.3,Good quality products and very reliable service for daily needs.,1733.55,Cancelled,5,6
ORD108082,,2026-01-12,G.C. Road,9,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1568.38,Delivered,2,7
ORD108083,CUST290,05/12/2025,Cyber Hub,16,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",2191.18,Cancelled,3,13
ORD108084,CUST1561,2025-12-10,DLF-3,Delayed,Positive,0.3,Good quality products and very reliable service for daily needs.,2192.3,Cancelled,8,9
ORD108085,CUST1194,04/11/2025,DLF Phase3,Delayed,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",275.28,Returned,8,5
ORD108086,CUST961,2025-12-15,Sohna Rd.,27,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1381.19,Cancelled,8,19
ORD108087,CUST847,2025-11-06,DLF Phase 3,21,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,1420.65,Returned,8,5
ORD108088,CUST40,2025-12-31,Sector 45,36,Positive,0.3,Good quality products and very reliable service for daily needs.,1190.61,Refunded,8,14
ORD108089,CUST159,2025-11-06,DLF Ph 3,19,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",383.23,Delivered,3,16
ORD108090,CUST644,2025-10-25,GCR,Delayed,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",609.64,Cancelled,6,8
ORD108091,CUST139,2026-01-10,GCR,15,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1926.75,Cancelled,2,13
ORD108092,,2025-11-29,Golf Course Rd,38 mins,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",2031.5,Delivered,9,15
ORD108093,CUST1844,2025-11-04,GGN Sec 45,27,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1141.98,Returned,7,20
ORD108094,CUST1130,2025-10-28,Golf Course Rd,14,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",423.95,Delivered,5,9
ORD108095,CUST244,2025-11-04,Cyber Hub GGN,17,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2239.2,Cancelled,10,7
ORD108096,CUST706,2025-12-19,SohnaRoad,20,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",442.3,Refunded,10,10
ORD108097,CUST14,2026-01-05,Sohna Rd.,21,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",584.69,Cancelled,5,16
ORD108098,CUST1282,2025-11-16,Sector45,17,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",383.87,Delivered,8,9
ORD108099,CUST559,2025-11-06,Sec-45,20,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1586.2,Refunded,8,12
ORD108100,CUST684,19/11/2025,GGN Sec 45,14,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",950.59,Delivered,9,5
ORD108101,CUST446,2025-12-06,Cyber Hub GGN,24,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",227.27,Refunded,3,16
ORD108102,CUST268,2025-11-24,SohnaRoad,14 mins,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",383.71,Returned,7,7
ORD108103,CUST340,2025-10-20,Sec-45,9,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",2069.69,Delivered,2,7
ORD108104,CUST1551,2025-12-30,Cyber Hub,7,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,724.04,Refunded,2,5
ORD108105,CUST820,2025-11-24,DLF Ph 3,12,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",654.02,Returned,5,7
ORD108106,CUST849,2025-10-21,Sec-45,26,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",704.7,Returned,10,16
ORD108107,CUST1553,2025-11-26,Sector45,20,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,2479.77,Refunded,5,15
ORD108108,CUST1602,18/12/2025,DLF-3,14,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1479.26,Delivered,5,9
ORD108109,CUST388,2025-12-23,DLF Ph 3,28,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1411.85,Delivered,4,14
ORD108110,CUST1816,2025-11-06,Cyb Hub,10,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1220.36,Delivered,2,8
ORD108111,CUST1175,2025-11-01,GolfCourse Rd,26,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,133.13,Returned,3,18
ORD108112,,2026-01-10,GGN Sec 45,22,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1117.08,Refunded,2,20
ORD108113,CUST1181,2025-12-02,Phase 3 DLF,23 mins,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1100.04,Cancelled,8,15
ORD108114,CUST1926,2025-11-21,Sohna-Rd,19,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1223.03,Cancelled,2,17
ORD108115,CUST1131,2025-10-30,G.C. Road,23,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",791.37,Delivered,5,18
ORD108116,CUST1821,2025-10-24,GGN Sec 45,21,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1147.17,Returned,10,11
ORD108117,CUST178,2025-12-18,DLF Phase3,16,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",178.62,Returned,6,10
ORD108118,,2025-12-14,GGN Sec 45,17 mins,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,2012.32,Refunded,7,10
ORD108119,CUST430,2025-11-28,Sec-45,16,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,2159.93,Returned,7,9
ORD108120,CUST371,2025-11-11,Sohna Rd.,Delayed,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1711.09,Refunded,9,20
ORD108121,CUST206,2025-11-18,Cyber Hub GGN,14,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1371.38,Returned,8,6
ORD108122,CUST1118,2026-01-12,Cyber Hub,21,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1401.4,Refunded,10,11
ORD108123,CUST1925,2025-12-28,DLF-3,36,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",474.4,Returned,9,14
ORD108124,CUST532,2025-10-28,SohnaRoad,16,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1138.78,Returned,9,7
ORD108125,CUST1542,2026-01-07,S. 45,21,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,119.48,Cancelled,2,19
ORD108126,CUST1901,2025-12-04,Sec-45,18,Positive,0.3,Good quality products and very reliable service for daily needs.,1849.33,Delivered,7,11
ORD108127,CUST966,2025-11-19,Cyber Hub GGN,26,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",917.2,Cancelled,10,7
ORD108128,CUST745,23/11/2025,Sector 45,32,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",1781.53,Returned,2,16
ORD108129,CUST617,2025-10-28,SohnaRoad,22,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",2217.02,Cancelled,6,16
ORD108130,CUST1584,22/11/2025,Sohna Rd.,16,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1782.59,Delivered,4,12
ORD108131,CUST1974,2025-12-31,Shna Rd,26,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",2446.47,Refunded,7,19
ORD108132,CUST1685,2026-01-07,Sohna Rd.,16,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,2223.26,Delivered,10,6
ORD108133,CUST853,2026-01-03,Cyber Hub,23 mins,Positive,0.425,Items were fine but the delivery partner couldn't find my location easily.,712.81,Delivered,6,17
ORD108134,CUST1121,2025-12-14,Cyber Hub GGN,17,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",801.26,Returned,4,13
ORD108135,CUST707,2025-12-13,Cyber Hub,18,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",837.36,Delivered,9,9
ORD108136,CUST1029,2025-11-11,GCR,Delayed,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1120.65,Delivered,6,9
ORD108137,CUST477,2025-12-09,Sec-45,27,Positive,0.255555556,"Decent service, but some items were near expiry. Okay for emergency.",1907.02,Returned,4,12
ORD108138,CUST1842,2025-12-28,G.C. Road,23,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",,Refunded,6,17
ORD108139,CUST1944,2025-10-17,GolfCourse Rd,21,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",,Cancelled,2,19
ORD108140,CUST633,2026-01-08,GCR,18,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",545.92,Returned,8,10
ORD108141,CUST1009,2025-10-30,GCR,16 mins,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",405.54,Returned,7,9
ORD108142,CUST1999,05/01/2026,Sec-45,19,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1865.45,Delivered,4,15
ORD108143,CUST333,2025-11-17,GCR,22 mins,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",2338.75,Cancelled,8,14
ORD108144,CUST357,2025-11-10,Golf Course Road,16,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",2393.96,Cancelled,10,6
ORD108145,CUST1354,2025-11-22,Cyber Hub,11 mins,Negative,-0.225,Late delivery again. Sector 45 dark store always has issues with speed.,1072.8,Cancelled,2,9
ORD108146,CUST765,2025-12-27,Sohna Rd.,16,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1320.51,Returned,2,14
ORD108147,CUST1506,28/11/2025,Sohna-Rd,8,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1603.74,Cancelled,3,5
ORD108148,CUST79,2025-12-24,SohnaRoad,24,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",2089.78,Refunded,6,18
ORD108149,CUST1489,2025-12-23,GGN Sec 45,21,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",2180.19,Delivered,6,15
ORD108150,CUST1609,2025-12-28,Sohna Road,16,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,1634.92,Cancelled,3,6
ORD108151,CUST1464,2025-12-09,Sector45,14,Negative,-0.91,"Very bad experience, the milk was leaking and delivery was delayed by 20 minutes.",512.64,Cancelled,5,9
ORD108152,CUST369,2025-11-14,GCR,26,Positive,0.3,Good quality products and very reliable service for daily needs.,779.42,Cancelled,8,18
ORD108153,CUST523,2025-11-10,Golf Course Road,22,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,657.3,Returned,4,18
ORD108154,CUST683,2025-12-04,Shna Rd,17,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1084.81,Returned,10,7
ORD108155,CUST1907,26/12/2025,Cyber Hub GGN,21,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",2209.99,Cancelled,7,14
ORD108156,CUST1403,2025-12-30,GGN Sec 45,19,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",1489.07,Delivered,2,17
ORD108157,CUST910,2025-11-11,Golf Course Rd,23,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",265.34,Cancelled,5,12
ORD108158,CUST1302,2025-10-22,Sector 45,12,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",2471.74,Returned,3,9
ORD108159,CUST1589,07/12/2025,Cyber Hub,24,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,230.91,Delivered,10,14
ORD108160,CUST767,2026-01-07,Cyberhub,26,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",2288.61,Cancelled,6,20
ORD108161,CUST795,2026-01-02,GGN Sec 45,16,Positive,0.178571429,"Standard experience, nothing special but got what I ordered.",1352.73,Returned,10,6
ORD108162,CUST1808,2025-10-30,Shna Rd,18,Negative,-0.51,"Received wrong items, very frustrating experience with the return process.",1875.51,Cancelled,5,13
ORD108163,CUST1314,19/11/2025,Golf Course Rd,14,Positive,0.8,"Amazing experience, everything was perfectly packed and delivered on time.",149.27,Returned,9,5
ORD108164,CUST536,2025-12-20,GGN Sec 45,29,Neutral,-0.1,Missing items in my order and the support team is not responding properly.,1452.99,Refunded,2,12
ORD108165,,2025-11-04,Sector 45,19,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",469.38,Delivered,5,14
ORD108166,CUST562,2025-12-19,Sector 45,22,Negative,-0.266666667,"Poor quality of vegetables, they looked stale and old. Not recommended.",1671.92,Refunded,2,20
ORD108167,CUST1405,2025-11-15,Cyber Hub,18,Positive,0.6,Very impressed with the packaging and the delivery partner was very polite.,314.97,Delivered,7,11
ORD108168,CUST267,2025-12-17,DLF-3,8,Positive,0.475,"The app is good but the delivery took exactly 15 minutes, not 10.",434.16,Returned,3,5
ORD108169,,2025-11-08,Cyber Hub GGN,23,Positive,0.175,Average experience. Delivery was on time but packaging could be better.,1392.78,Cancelled,8,15
ORD108170,CUST61,12/11/2025,Sector 45,Delayed,Positive,0.5,"Excellent service, the delivery was incredibly fast and items were fresh.",2160.49,Delivered,8,10
ORD108171,CUST822,2025-11-13,Sohna Road,26 mins,Positive,0.461111111,"Super fast delivery! Got my groceries in 8 minutes, great job Team.",1132.23,Refunded,7,19
